"","label","spotify_id","title","artist","key","mode","acousticness","danceability","energy","instrumentalness","liveness","loudness","speechiness","valence","tempo"
3460,"sensual","1dh0SsxDsxABoYnxd1cScv","Blood","Pivot Gang",0,1,0.000958,0.9159999999999999,0.6779999999999999,4.6e-06,0.11699999999999999,-7.019,0.11699999999999999,0.612,139.05700000000002
3461,"somber","0xhpxr1fREd1Ibk8nn2GgJ","Landslide","Tyler Carter",1,1,0.85,0.39899999999999997,0.321,0.0,0.115,-8.758,0.0295,0.317,151.58700000000002
3462,"sentimental","1TJbIX80eZSkVCtrcU57Ja","Lemurian Promenade","Shane Tyler",7,1,0.024,0.596,0.526,0.635,0.10400000000000001,-9.355,0.0956,0.547,197.93099999999998
3463,"serious","5fVZC9GiM4e8vu99W0Xf6J","How to Save a Life","The Fray",10,1,0.26899999999999996,0.64,0.743,0.0,0.10099999999999999,-4.08,0.0379,0.361,122.035
3464,"serious","2m1tUYgQnDHGlJjpqGaQw8","Pieces","Andrew Belle",6,0,0.0788,0.5,0.654,0.00238,0.125,-5.886,0.0316,0.32299999999999995,137.005
3465,"energizing","6vyVxWBHLIqNdhy4IGz1LN","Shakedown","Valerie June",1,0,0.0237,0.52,0.883,0.249,0.205,-6.224,0.0316,0.6940000000000001,96.499
3466,"sensual","4BggEwLhGfrbrl7JBhC8EC","Butterfly","Crazy Town",9,0,0.00132,0.736,0.8109999999999999,0.00014199999999999998,0.107,-4.17,0.081,0.609,103.50200000000001
3467,"sentimental","3AFGpmbpdctoSsLYiu07vl","Nothin' You Can Do About It","Airplay",5,0,0.46399999999999997,0.639,0.581,1.53e-06,0.35700000000000004,-12.552,0.0334,0.56,75.71600000000001
3468,"somber","1mKXFLRA179hdOWQBwUk9e","Just Give Me a Reason (feat. Nate Ruess)","P!nk",2,1,0.34600000000000003,0.778,0.547,0.000302,0.132,-7.273,0.0489,0.441,95.00200000000001
3469,"somber","0n9OEnwslUYp35GIPC4gV3","Save Me","Promoting Sounds",4,0,0.0271,0.628,0.613,0.0,0.29100000000000004,-7.209,0.0705,0.218,170.075
3470,"sentimental","4y8Ry52k2gSPsGg5DNoUy1","Stay With Me","Patrick Cornell",7,1,0.249,0.6859999999999999,0.47600000000000003,0.0,0.106,-7.921,0.0471,0.5920000000000001,93.008
3471,"serious","6Bj7YMaUIVSo0UX88op74e","Feelings","Lennon Stella",0,1,0.0946,0.762,0.6409999999999999,1.11e-05,0.34600000000000003,-8.779,0.0425,0.474,143.968
3472,"sentimental","1Ne8Bps9vPxCmmSetoJSBd","Simple Song","Passenger",5,1,0.616,0.631,0.402,0.0114,0.0892,-11.125,0.0286,0.598,78.0
3473,"sensual","0KwlzQaySxzPkt0nELecnx","Don't Worry (feat. Aloe Blacc)","Mesto",1,0,0.14300000000000002,0.741,0.733,0.0,0.10300000000000001,-4.572,0.0367,0.5489999999999999,125.962
3474,"sensual","7MkFd0UDHlILDrhBjGZH5K","Cántalo","Ricky Martin",1,1,0.0339,0.708,0.795,0.0,0.36200000000000004,-4.71,0.11599999999999999,0.731,95.039
3475,"somber","2UXEwIOtNGUUgGdXnds8V7","Closer","Goapele",1,1,0.462,0.7140000000000001,0.436,0.0117,0.107,-6.471,0.0342,0.37200000000000005,93.025
3476,"somber","20I5tUtRqw1rBCawim6wo2","Cool Off","Missy Elliott",9,1,0.00558,0.92,0.61,0.0,0.0938,-6.615,0.29100000000000004,0.424,139.094
3477,"energizing","6cufDC8WB5AZNSL3ZH2mgV","Someone To You","BANNERS",2,1,0.00554,0.518,0.9359999999999999,0.0,0.258,-3.685,0.0447,0.667,75.002
3478,"sentimental","7HN8VU6JIsibV91L9E6WLb","It'll All Be Fine","MAX RAD",2,0,0.34,0.545,0.62,0.121,0.121,-4.803,0.203,0.581,193.945
3479,"somber","1IWllbsRCoEpH4fqJPsJxo","Who's Gonna Save My Soul - Demo Version","Gnarls Barkley",10,0,0.0374,0.629,0.584,5.66e-06,0.155,-7.846,0.0258,0.442,85.023
3480,"somber","4iObEYRE4FLm0D90gmZFef","Since U Been Gone - Acoustic Version","Thomas Daniel",5,1,0.847,0.5379999999999999,0.162,0.0,0.114,-13.31,0.0299,0.366,94.98100000000001
3481,"energizing","7jIFGkTBIK1UwWaEXMW2Nh","Life Is A Highway","Tom Cochrane",5,1,0.0457,0.6829999999999999,0.897,5.18e-06,0.28600000000000003,-3.455,0.0465,0.752,103.051
3482,"energizing","0tZQkiMamZC9PVKeIDtvTP","Disaster Party","MAGIC GIANT",1,1,0.00043499999999999995,0.6659999999999999,0.8640000000000001,0.0,0.0873,-5.7139999999999995,0.0334,0.737,138.016
3483,"serious","25CMmGsl22APKhfuj4Tp7j","It's Been Awhile","Staind",6,1,0.0018899999999999998,0.509,0.774,0.000549,0.14300000000000002,-4.053999999999999,0.0338,0.0824,116.529
3484,"sentimental","1zALEEIF3ipCSQMyHBzwPf","Can't Fight","Lianne La Havas",6,0,0.0772,0.737,0.522,0.0034700000000000004,0.152,-9.205,0.0485,0.768,86.985
3485,"sensual","6ZahaGPhyiXTi1pLEtGM6e","Sweet Little Lies","bülow",0,1,0.22899999999999998,0.648,0.727,0.0,0.17,-3.7910000000000004,0.142,0.6890000000000001,160.024
3486,"somber","1TJqHWEHHQ7Z5mJ0P6rXqq","Pink & Blue","Tycho",0,1,0.0948,0.6709999999999999,0.546,0.205,0.259,-10.9,0.0388,0.384,118.00299999999999
3487,"serious","1HIIhjR4GgUI5Y7GJwdq7S","Make it Right","Denvre",2,0,0.4,0.586,0.677,0.000582,0.14,-6.831,0.21,0.174,144.097
3488,"somber","0Z26mbSHJ1dkUu7g9DDgif","Trigger","Major Lazer",8,1,0.128,0.57,0.585,0.000105,0.111,-7.041,0.251,0.37799999999999995,97.285
3489,"somber","0MNNKSUU9OOQ8DSGWduw79","Mystery of Love","Sufjan Stevens",4,0,0.94,0.365,0.273,0.431,0.109,-16.526,0.038,0.23800000000000002,132.285
3490,"sentimental","7oUIAASi2QgNtCiFAmtGJw","You Better Run","Delta Maid",5,0,0.688,0.879,0.465,0.0006389999999999999,0.11199999999999999,-8.748,0.109,0.6409999999999999,97.046
3491,"sentimental","6gX5B6uMDXFiK1qbq3NKlg","Fool's Paradise","Randy Goodrum",7,1,0.294,0.711,0.361,3.41e-05,0.0471,-14.630999999999998,0.0386,0.579,147.845
3492,"sentimental","77o0diCQA70xYZnOey5OeD","Ocean - Stripped Acoustic","Andreas Moe",1,0,0.821,0.56,0.39299999999999996,0.0,0.0933,-9.924,0.0305,0.58,93.038
3493,"sentimental","7lL2lMWNtzOcf5HnEudNgn","Everyday People","Sly & The Family Stone",7,1,0.245,0.813,0.619,0.0151,0.113,-8.203,0.0294,0.774,114.58
3494,"sensual","0QtQf7cY8qQWnqR9YGsLo2","Carousel","Skylar Spence",1,1,0.000519,0.731,0.745,0.0016699999999999998,0.0679,-5.846,0.0293,0.7340000000000001,115.01100000000001
3495,"energizing","36PQh1G6h7n9VWB799fXpI","Darling","Real Estate",0,1,0.00878,0.596,0.894,0.00659,0.10400000000000001,-5.407,0.0265,0.5720000000000001,132.994
3496,"serious","7qbjS6uKZlv7K08CNcEqYR","Where You Wanna Be","R3HAB",3,0,0.32899999999999996,0.7659999999999999,0.698,0.0,0.0835,-7.5489999999999995,0.228,0.204,123.926
3497,"serious","4NhDYoQTYCdWHTvlbGVgwo","GOOBA","6ix9ine",1,1,0.0264,0.611,0.688,0.0,0.251,-5.688,0.341,0.39299999999999996,178.46200000000002
3498,"energizing","6qNxMWdejaZeUkBQdNkcwT","SOUNDS LIKE FUN","BLACKSTARKIDS",11,0,0.196,0.436,0.9179999999999999,0.0,0.125,-4.305,0.0707,0.494,164.144
3499,"energizing","2ZEq4HT450Ye9IFGPTl9qV","Lonely","Joel Corry",5,1,0.0946,0.6970000000000001,0.9209999999999999,1.9e-05,0.159,-4.283,0.0424,0.722,123.988
3500,"somber","3NLm801woJocONz1NmPJZR","Curls","Bibio",9,1,0.879,0.49700000000000005,0.348,0.7959999999999999,0.722,-10.593,0.0285,0.22699999999999998,82.176
3501,"peaceful","32OlwWuMpZ6b0aN2RZOeMS","Uptown Funk (feat. Bruno Mars)","Mark Ronson",0,1,0.00801,0.856,0.609,8.149999999999999e-05,0.0344,-7.223,0.0824,0.9279999999999999,114.988
3502,"sensual","4Qp86dtPjgd27bK5qGLdxK","Drink I Think","John Gurney",5,0,0.361,0.632,0.725,5.32e-06,0.128,-6.202999999999999,0.0276,0.62,90.03399999999999
3503,"upbeat","2d0KTMihcLLOz29YdYmule","World of Our Own","Westlife",1,1,0.0137,0.7040000000000001,0.7609999999999999,0.0,0.0487,-4.659,0.0347,0.907,97.00200000000001
3504,"aggressive","5N7X3lGWDi4P0v2h9Vs9mF","800db cloud (Ricco Harver Remix)","100 gecs",8,1,0.138,0.434,0.846,1.56e-05,0.135,-5.31,0.49,0.488,141.61700000000002
3505,"somber","00ZLGdaJWUaLNpzD9ChGZ9","WEEKEND","Emily Vu",11,1,0.268,0.787,0.551,2.8199999999999998e-05,0.43799999999999994,-8.307,0.0648,0.447,96.97
3506,"upbeat","2QmsKag0YaqhAbpR9Nwmpn","Epa Wei","Danny Ocean",6,0,0.233,0.688,0.82,0.0,0.091,-4.715,0.155,0.804,107.833
3507,"serious","728zbo72kOoYdGR3AhNsyF","Say Something Loving","The xx",0,0,0.29600000000000004,0.627,0.721,6.409999999999999e-05,0.231,-7.782,0.0304,0.38299999999999995,130.08
3508,"upbeat","5elOY4NWIN3Es04m7VQia0","Wash My Hands (feat. Marc E. Bassy & Collett)","Lata Harbor",0,0,0.289,0.52,0.727,0.0,0.183,-4.262,0.37,0.81,177.989
3509,"upbeat","5WOPPArye4m0QSXt78mp7m","Órale","Ezemdi",4,0,0.0156,0.597,0.737,0.0,0.0838,-5.718,0.335,0.857,178.392
3510,"somber","0rJOULIawjbVna2QP5upJv","Sad Girls","Jillian Jacqueline",4,1,0.902,0.61,0.245,0.0,0.0944,-7.01,0.0275,0.212,100.02
3511,"aggressive","7nlGMUcyIGWZQFkOOxOWl5","Back to You","WILD",0,1,0.0897,0.499,0.94,7.28e-05,0.109,-2.741,0.0332,0.47700000000000004,112.02
3512,"somber","4aTtHoSBB0CuQGA6vXBNyp","Home (feat. Bonn)","Martin Garrix",8,0,0.0655,0.466,0.612,4.07e-06,0.132,-4.855,0.0307,0.23600000000000002,128.114
3513,"somber","2UfDeOnKQgquiKyStdgCDj","Break My Broken Heart","Winona Oak",7,1,0.0929,0.526,0.561,6.54e-05,0.10300000000000001,-8.27,0.0429,0.293,164.938
3514,"serious","1lH0AIm04sZ0JMobsjnjY8","Virtue","Kllo",0,1,0.35200000000000004,0.7240000000000001,0.7509999999999999,0.0667,0.111,-7.443,0.0723,0.284,128.0
3515,"sentimental","5T490vvoFNU6psep0NPmxs","Savage Love (Laxed - Siren Beat)","Jawsh 685",3,1,0.243,0.795,0.48,0.0,0.271,-8.556000000000001,0.0688,0.723,149.91899999999998
3516,"energizing","6JugKFXssO9L2tN8omeTPt","Thunder Clatter","Wild Cub",6,1,0.301,0.6,0.968,1.88e-06,0.19,-2.444,0.0329,0.635,123.01899999999999
3517,"somber","7aGpNpXbk0gIfZUe1mWoKK","Highwomen","The Highwomen",8,0,0.77,0.5539999999999999,0.47,2.6e-06,0.106,-6.604,0.0548,0.34600000000000003,95.598
3518,"sentimental","0j5QKkgh58UmjjONmDxYhE","Miss You 2","Gabrielle Aplin",9,1,0.5760000000000001,0.696,0.578,0.0,0.204,-6.24,0.0421,0.574,101.01100000000001
3519,"somber","658x3phIzux5VYryVBOET4","And It Breaks My Heart","LÉON",11,0,0.0905,0.561,0.58,7.98e-06,0.316,-5.861000000000001,0.0332,0.318,114.969
3520,"somber","1gil9V4XyCurI6DIwN0xrM","33 “GOD”","Bon Iver",4,1,0.83,0.52,0.389,0.0265,0.0937,-10.475999999999999,0.0403,0.326,133.113
3521,"serious","2NxBM0HQWro208pY5vOJLn","Work To Do","August Alsina",11,1,0.0363,0.705,0.662,0.0,0.11800000000000001,-5.252999999999999,0.0728,0.389,127.902
3522,"sensual","4sEckJy5b3BqbI6gt0ARo4","Come Back To Me","Chantel Jeffries",2,0,0.22399999999999998,0.775,0.6920000000000001,0.0,0.185,-4.881,0.0571,0.7240000000000001,114.95299999999999
3523,"peaceful","1kOUDnQUT9NSeUrTvAhyP5","Origami Lover","Gold Spectacles",7,1,0.8270000000000001,0.727,0.373,0.00036899999999999997,0.184,-8.369,0.0915,0.8320000000000001,80.99
3524,"somber","0BZsfEJL2gkAMDl8pL29kZ","Broken Man","Emmanuel Franco",7,1,0.762,0.34700000000000003,0.341,0.0,0.177,-10.618,0.0321,0.441,93.197
3525,"somber","684bEn5uaWsZozFZ905R5Q","Happy?","Caye",7,1,0.226,0.84,0.345,9.97e-05,0.10400000000000001,-7.894,0.0707,0.37200000000000005,95.98100000000001
3526,"somber","0DvhfhHlIE4HqgBX8yDJz3","Carry On - Acoustic","Young Rising Sons",7,0,0.868,0.675,0.195,2.03e-06,0.126,-13.465,0.0346,0.275,91.935
3527,"sensual","2ZR7DiAXXAOUr85ZBreWt4","Gloria","The Lumineers",11,1,0.6579999999999999,0.523,0.7140000000000001,5.2e-06,0.0785,-6.021,0.0367,0.659,78.211
3528,"serious","5rPIsmniCGbY6BxRGP2Apk","Daydreams - Sultan + Shepard Echoes Of Life Remix","ARTY",1,1,0.0318,0.669,0.7929999999999999,0.0372,0.555,-6.16,0.0403,0.159,121.995
3529,"sentimental","25nRDHdWic4DCEJbaI6iDe","i don't wanna know - acoustic","GOLDHOUSE",10,1,0.815,0.64,0.28,0.0,0.0866,-8.737,0.0311,0.498,120.009
3530,"excited","3iSws76HjaU7k49EqJVTfF","Sugar, Sugar","The Archies",2,1,0.466,0.736,0.871,0.0,0.10800000000000001,-2.786,0.0278,0.9670000000000001,122.395
3531,"sensual","6bHowZwEPIQ7sBPkvg04tV","Mundane","Hardcastle",6,1,0.0306,0.599,0.752,1.86e-06,0.14,-5.869,0.0328,0.688,120.039
3532,"somber","6m2cCJT4K54P5nLfRLyJud","Easy, Love","Tom West",8,0,0.746,0.5379999999999999,0.626,0.000383,0.198,-10.333,0.0426,0.337,120.971
3533,"aggressive","6aXA7DT5rC8RbfYe2jAQa0","Back Porch","Willie Jones",11,0,0.0387,0.672,0.866,0.0,0.18899999999999997,-3.7110000000000003,0.0352,0.204,110.00299999999999
3534,"peaceful","18t9EUBOfOPRv4nrJUpRAq","N Side","Steve Lacy",2,1,0.07200000000000001,0.838,0.536,0.000259,0.20800000000000002,-6.287999999999999,0.0435,0.89,119.956
3535,"sentimental","6ORqU0bHbVCRjXm9AjyHyZ","Good Riddance (Time of Your Life)","Green Day",7,1,0.183,0.475,0.43200000000000005,0.0,0.161,-7.843999999999999,0.0302,0.648,94.605
3536,"sensual","6dReR7r5q7kuPXdPeKlpsc","Prisoner of Love","The Undercover Dream Lovers",3,0,0.34700000000000003,0.644,0.825,0.305,0.369,-4.643,0.0354,0.789,115.005
3537,"upbeat","6iLprfeUnVbUbWOZecTKCC","Shh","Young Fanatic",4,0,0.622,0.758,0.716,0.00040199999999999996,0.281,-7.702999999999999,0.253,0.9640000000000001,170.14
3538,"sensual","1gv4xPanImH17bKZ9rOveR","Raise Your Glass","P!nk",7,1,0.0048,0.7,0.7090000000000001,0.0,0.0289,-5.006,0.0839,0.625,122.01899999999999
3539,"sentimental","1an64ZKa9DPED6Tooszg4r","I Would Never","PmBata",6,0,0.32799999999999996,0.76,0.47,0.0,0.11,-8.51,0.215,0.5770000000000001,91.96799999999999
3540,"somber","4zRZAmBQP8vhNPf9i9opXt","8 Letters","Why Don't We",1,0,0.649,0.607,0.478,0.0,0.0928,-5.702000000000001,0.031,0.255,88.979
3541,"energizing","6r5tlCMur8Vngv3n0DzOFl","Over my head","Judah & the Lion",10,1,0.0694,0.45399999999999996,0.924,0.0,0.125,-4.38,0.0604,0.505,150.967
3542,"somber","0YqdhC1eKW6zuAodDlhTZ8","Terlingua Girl","Lillie Mae",2,1,0.0187,0.258,0.527,0.00646,0.109,-7.877000000000001,0.0283,0.426,138.134
3543,"sentimental","7zvwxa2s4zIX7y49plhrmo","You Really Got a Hold on Me","Percy Sledge",0,1,0.677,0.6759999999999999,0.245,0.0,0.319,-14.27,0.0299,0.532,86.338
3544,"somber","4WDazmiEd5PyY3taS11VfD","Dead of Night","Orville Peck",2,1,0.816,0.506,0.565,0.47600000000000003,0.0587,-11.003,0.0521,0.486,100.05
3545,"serious","1b5bD9RZ2KFv34O9Dn5NNr","Drop A Tear (feat. Lil Baby)","Bankrol Hayden",11,0,0.0461,0.581,0.639,0.0,0.111,-7.006,0.379,0.449,149.687
3546,"aggressive","66nvqXdBt0NCd5uhbhXrK9","Good Times","Marin Hoxha",5,1,0.0102,0.601,0.8390000000000001,5.7999999999999995e-06,0.0738,-4.102,0.071,0.172,99.95700000000001
3547,"sentimental","7awS9uXcHofjOHs5fyGsBI","Passing Ships","Swimming Tapes",0,1,0.10400000000000001,0.5770000000000001,0.614,0.263,0.10800000000000001,-7.103,0.0261,0.518,134.95
3548,"somber","0JEhzXDgrRJmZFGqQ4U2ME","Landslide - Studio Version","The Backbeats",11,1,0.9,0.331,0.262,7.44e-06,0.10400000000000001,-8.615,0.0307,0.203,129.674
3549,"somber","1nwvHvtJVRRuHuorpRddeF","Burnout","John Eatherly",6,1,0.000177,0.599,0.442,0.000392,0.0645,-6.081,0.0352,0.353,142.01
3550,"somber","4JB0EAT4BkLShTyTt50FmO","Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",10,0,0.061,0.813,0.615,0.0,0.654,-5.624,0.132,0.321,111.039
3551,"serious","5r0SIoi8bnhHybW3ykNHts","Simple Things (feat. Christina Perri)","Alexander Cardinale",0,1,0.22699999999999998,0.653,0.731,0.0,0.461,-6.156000000000001,0.0372,0.45799999999999996,111.973
3552,"serious","48GmVZwvkoVC5StfMLfNJE","Need U","DVBBS",10,1,0.292,0.7140000000000001,0.705,0.000386,0.126,-6.479,0.0995,0.47100000000000003,114.994
3553,"sensual","2lx328vRkl4Q0ZC8iOGAmw","The Money","TOME",4,0,0.332,0.7959999999999999,0.731,0.0307,0.0796,-3.842,0.11199999999999999,0.645,98.991
3554,"somber","1kMOJBmpfWD9fir6st9uqS","Without You","Mariah Carey",6,1,0.32299999999999995,0.5760000000000001,0.526,2.01e-06,0.0548,-8.524,0.0325,0.147,122.06
3555,"energizing","3YDZEi6jetqyeNZdsk8Y5R","Big City Boys - Generationals Remix","BRONCHO",11,1,0.10400000000000001,0.66,0.904,5.660000000000001e-05,0.0573,-5.86,0.0324,0.667,122.056
3556,"somber","2chYHCTlDhpNfZIPzgZ9dS","How It Was","Yoste",2,1,0.66,0.556,0.479,0.00317,0.09699999999999999,-10.191,0.0657,0.359,81.028
3557,"sentimental","7FxzgizJRGTQ3fxUqfvljg","Bad Bad News","Leon Bridges",5,0,0.22899999999999998,0.7809999999999999,0.629,0.000536,0.0881,-6.152,0.0647,0.693,111.975
3558,"serious","6Fha6tXHkL3r9m9nNqQG8p","Georgia","Vance Joy",11,1,0.312,0.38799999999999996,0.66,0.000307,0.0943,-7.372000000000001,0.0308,0.401,143.554
3559,"upbeat","7qiZfU4dY1lWllzX7mPBI3","Shape of You","Ed Sheeran",1,0,0.581,0.825,0.652,0.0,0.0931,-3.1830000000000003,0.0802,0.9309999999999999,95.977
3560,"sentimental","3F3F2UtIm9wDUq6uPt42Jx","Oceansize","Oh Wonder",11,1,0.809,0.764,0.392,0.0165,0.23,-11.767000000000001,0.0468,0.5429999999999999,139.985
3561,"serious","18czZN7uruOjftj71Kt8oj","PAID MY DUES","NF",2,1,0.136,0.812,0.784,0.0,0.109,-4.208,0.248,0.38,145.995
3562,"serious","4a2ETz3uo218aK7gJi0JGX","Where Are All the Boys?","Alexina",4,1,0.0908,0.6,0.7140000000000001,0.0,0.32899999999999996,-5.747999999999999,0.0415,0.414,122.005
3563,"aggressive","0fRIzjNaVxFqwoLg8rfQX5","Ana Lahale","Elyanna",9,0,0.0253,0.5429999999999999,0.84,0.0,0.542,-4.7860000000000005,0.0411,0.379,81.947
3564,"somber","6TqXcAFInzjp0bODyvrWEq","Talk (feat. Disclosure)","Khalid",0,1,0.051,0.9009999999999999,0.4,0.0,0.0599,-8.575,0.126,0.34600000000000003,135.984
3565,"somber","0hEUr7PprXg3ia1nl5kEaQ","Bare","Rosie Carney",11,1,0.971,0.63,0.245,0.7090000000000001,0.0819,-15.171,0.028999999999999998,0.368,106.99600000000001
3566,"serious","2x3HyOx0Jd9MnlnAQRtIL3","Kissing Other People","Lennon Stella",2,1,0.568,0.6990000000000001,0.6629999999999999,3.83e-06,0.13,-5.697,0.0891,0.379,94.042
3567,"sentimental","2YMXS10cLLTiJ8BLn9nasA","Dive","Victoria Monét",2,1,0.28300000000000003,0.742,0.579,0.133,0.152,-6.289,0.0338,0.541,130.033
3568,"sentimental","6YePPPV7zWKdnuMavH2k5x","Step Into the Water","Jeangu Macrooy",1,0,0.594,0.777,0.609,1.75e-05,0.122,-7.7410000000000005,0.0339,0.6729999999999999,114.015
3569,"somber","1qfYCqVpMcuYLhyThCR7k6","A Gift To Share","Joni Bernier",10,1,0.996,0.41,0.0735,0.963,0.159,-30.013,0.0687,0.252,132.722
3570,"somber","0g3Vm5xbQsDslbTeN9SwEb","Making All Things New","Aaron Espe",0,1,0.895,0.787,0.34299999999999997,0.0275,0.11,-11.413,0.0298,0.47,100.007
3571,"sensual","1Jo0Zg7XlrA6z0mFTZVdkn","Don't Stop The Music","Rihanna",6,0,0.0336,0.835,0.669,6.92e-05,0.0535,-5.582000000000001,0.0643,0.542,122.66799999999999
3572,"energizing","5BAAYoY2KmRtQLaXlnWY0z","Be Without You - Moto Blanco Vocal Mix","Mary J. Blige",0,1,0.000515,0.847,0.897,0.0479,0.68,-5.337999999999999,0.085,0.736,127.99600000000001
3573,"serious","13wNEvWmBsWaWVtiLPRIW5","Hurt You","The Weeknd",5,0,0.3,0.484,0.716,0.00214,0.11199999999999999,-7.193,0.16699999999999998,0.365,184.13099999999997
3574,"serious","0PDUDa38GO8lMxLCRc4lL1","PILLOWTALK","ZAYN",11,1,0.11699999999999999,0.584,0.7,0.0,0.0939,-4.275,0.0456,0.43799999999999994,124.944
3575,"serious","6QBcQLg558ZCIkRJv4qNNr","Fast Challenges","Chad Valley",10,0,0.0551,0.488,0.759,0.0896,0.0624,-7.827000000000001,0.0361,0.39299999999999996,109.83
3576,"sentimental","3ibKnFDaa3GhpPGlOUj7ff","Let Me Love You","Mario",7,0,0.235,0.6559999999999999,0.578,0.0,0.11800000000000001,-8.97,0.0922,0.556,94.514
3577,"somber","2rCXbxnSY0R0O8tBXGY11r","I Need Someone","asking for a friend",7,1,0.828,0.396,0.209,0.0,0.187,-10.857000000000001,0.0482,0.2,174.528
3578,"somber","77vpyfnzo1ROWQERRRe21h","All Is Well","Austin Basham",11,1,0.8590000000000001,0.34,0.419,0.0021100000000000003,0.141,-12.244000000000002,0.0337,0.263,99.93799999999999
3579,"upbeat","0QXrMwSBXP5OBiveGLKfgO","MIDAS","Jack House",6,1,0.191,0.718,0.7070000000000001,0.0,0.0752,-9.301,0.0817,0.966,165.017
3580,"somber","6u0dQik0aif7FQlrhycG1L","The Morning","The Weeknd",6,0,0.317,0.652,0.5489999999999999,0.0,0.10400000000000001,-7.555,0.039,0.18600000000000003,120.073
3581,"aggressive","7ykMO4py7Nvrgf2vUHBkzr","I Wanna Know","RL Grime",10,1,0.501,0.43200000000000005,0.85,6.59e-06,0.203,-4.417,0.0771,0.109,82.60700000000001
3582,"sensual","1mKNyZCNDueEASgBgZuLdA","Ooh Girl (feat. A Boogie Wit da Hoodie)","Kris Kross Amsterdam",0,1,0.139,0.726,0.7809999999999999,0.0,0.27399999999999997,-4.276,0.0525,0.579,104.976
3583,"somber","2CM1iotrmpuwTe4sIQjuKW","Heatwave (feat. More Giraffes)","MELVV",3,1,0.379,0.6779999999999999,0.43,4.57e-05,0.359,-5.646,0.0752,0.41100000000000003,95.006
3584,"somber","37rdEIiDF2qSajCs4oMtMm","Hurt","Sabrina Lee",5,0,0.222,0.623,0.615,0.0,0.39,-7.172999999999999,0.0319,0.27699999999999997,112.06299999999999
3585,"sensual","4qVLEVLK2bbNHBKBuE8JZ3","Beside Myself","Hesta Prynn",9,0,0.0173,0.6729999999999999,0.685,1.57e-06,0.299,-6.212000000000001,0.0591,0.52,124.04799999999999
3586,"sensual","5ScisEL7ruLhgYaPPHlaMP","All","Sg Lily",2,0,0.508,0.376,0.647,0.0,0.34,-6.391,0.0464,0.52,184.953
3587,"somber","4W8sUeokQKfHt1uTXp0Jq0","Broken","Lund",0,1,0.0563,0.83,0.583,0.0005,0.109,-2.052,0.0412,0.146,134.0
3588,"somber","7nnpU2iHbi2k23GNPJMKUM","far away from here","yaeow",10,0,0.892,0.6629999999999999,0.237,0.304,0.0788,-15.844000000000001,0.0506,0.23600000000000002,74.97
3589,"somber","7K6LFPfjdnN6QqvGzhvpRO","Like Real People Do","Hozier",7,1,0.9209999999999999,0.54,0.17800000000000002,0.377,0.106,-14.33,0.0308,0.145,139.941
3590,"serious","4h0QQdrUaJjxSOrOjZQbz0","Pass It (feat. G-Eazy)","MK xyz",11,0,0.0595,0.614,0.7070000000000001,4.32e-06,0.215,-6.096,0.33799999999999997,0.469,98.383
3591,"somber","4YgVBS3Luml2OojggaH3wB","discohaze","lost spaces",4,0,0.0598,0.813,0.625,2.22e-05,0.133,-8.462,0.0642,0.374,107.025
3592,"somber","15ygsHteyHJFVoEKwmPaRl","Don't Let Me Go","Lane 8",4,1,0.0861,0.353,0.473,0.311,0.10400000000000001,-10.470999999999998,0.0319,0.13,123.97399999999999
3593,"somber","0c99BUd87HQfzgUUQqRyds","For Now","Kina Grannis",5,1,0.9259999999999999,0.397,0.249,0.0,0.115,-10.484000000000002,0.0394,0.32899999999999996,79.61399999999999
3594,"somber","6wo37KVqFJhtuxPTpLCcfe","Takeaway (feat. Lennon Stella)","The Chainsmokers",3,1,0.12,0.294,0.505,0.0,0.0977,-8.106,0.042,0.35700000000000004,85.33200000000001
3595,"energizing","6u06cNiYZQ0f58UaZU7ZGK","The Fool","Overcoats",1,0,0.0129,0.575,0.91,0.009290000000000001,0.107,-5.394,0.0401,0.7809999999999999,95.714
3596,"sensual","5TAf4lnZCZTLlZHNZMLFLi","I Try","Macy Gray",2,1,0.313,0.593,0.642,0.000582,0.0804,-7.284,0.0299,0.736,76.403
3597,"somber","6kWVRQKxzpOj8r06pps6O3","Watching Over You","Jef Martens",1,1,0.985,0.313,0.0229,0.938,0.107,-26.35,0.0288,0.065,64.387
3598,"sentimental","6i5a50hEuC7FtJoBVqKpcT","Ginny","Sylo Nozra",10,0,0.41200000000000003,0.782,0.48,1.59e-06,0.201,-8.913,0.3,0.7809999999999999,90.094
3599,"somber","6mVndIOMk620iAtXeMi4kW","Old Now","Rosemary & Garlic",5,1,0.82,0.49,0.40399999999999997,0.245,0.122,-13.308,0.0278,0.281,140.053
3600,"somber","0r2Bul2NuCViraT2zX1l5j","Get Low","Ying Yang Twins",1,1,0.0301,0.521,0.625,0.0,0.121,-7.47,0.067,0.136,101.01899999999999
3601,"sentimental","2fGRJzoiYJYAzlQAyBONMb","Morning Sex","Ralph Castelli",6,1,0.0473,0.81,0.353,0.00010400000000000001,0.08199999999999999,-9.536,0.0437,0.731,124.991
3602,"sensual","5wqOKs1a7wSB3yUzYoRjHb","Next Summer","Internet Girl",11,1,0.0634,0.637,0.711,0.000126,0.10300000000000001,-6.644,0.0586,0.599,154.965
